Row(SubjectArea='Health Sciences', Year=1977, Number_Papers=11711, Average_Num_Authors=3.645888480915379, SD_Num_Authors=1.5616152362408107, Min_Num_Authors=2, Med_Num_Authors=3.0, Max_Num_Authors=10, Average_Num_Aff=2.294936384595679, SD_Num_Aff=0.5942572977411184, Min_Num_Aff=2, Med_Num_Aff=2.0, Max_Num_Aff=5)
Row(SubjectArea='Health Sciences', Year=1975, Number_Papers=9321, Average_Num_Authors=3.51829202875228, SD_Num_Authors=1.5164028480396217, Min_Num_Authors=2, Med_Num_Authors=3.0, Max_Num_Authors=10, Average_Num_Aff=2.2687479884132604, SD_Num_Aff=0.5658168815593916, Min_Num_Aff=2, Med_Num_Aff=2.0, Max_Num_Aff=5)
Row(SubjectArea='Life Sciences', Year=1996, Number_Papers=116571, Average_Num_Authors=4.459805612030436, SD_Num_Authors=1.902771823542187, Min_Num_Authors=2, Med_Num_Authors=4.0, Max_Num_Authors=10, Average_Num_Aff=2.506360930248518, SD_Num_Aff=0.7557167295554748, Min_Num_Aff=2, Med_Num_Aff=2.0, Max_Num_Aff=5)
Row(SubjectArea='Multidisciplinary', Year=1984, Number_Papers=1041, Average_Num_Authors=4.055715658021134, SD_Num_Authors=1.9212296973139702, Min_Num_Authors=2, Med_Num_Authors=4.0, Max_Num_Authors=10, Average_Num_Aff=2.485110470701249, SD_Num_Aff=0.7351211388240911, Min_Num_Aff=2, Med_Num_Aff=2.0, Max_Num_Aff=5)
Row(SubjectArea='Health Sciences', Year=1997, Number_Papers=105033, Average_Num_Authors=4.785181800005713, SD_Num_Authors=2.006549317724256, Min_Num_Authors=2, Med_Num_Authors=5.0, Max_Num_Authors=10, Average_Num_Aff=2.559690763855169, SD_Num_Aff=0.8018635629727616, Min_Num_Aff=2, Med_Num_Aff=2.0, Max_Num_Aff=5)
Row(SubjectArea='Health Sciences', Year=2011, Number_Papers=235586, Average_Num_Authors=5.320311903084224, SD_Num_Authors=2.1453694979731655, Min_Num_Authors=2, Med_Num_Authors=5.0, Max_Num_Authors=10, Average_Num_Aff=2.73939453108419, SD_Num_Aff=0.9078218146337286, Min_Num_Aff=2, Med_Num_Aff=2.0, Max_Num_Aff=5)
Row(SubjectArea='Social Sciences', Year=1995, Number_Papers=16349, Average_Num_Authors=2.9498440271576243, SD_Num_Authors=1.3192610525880692, Min_Num_Authors=2, Med_Num_Authors=3.0, Max_Num_Authors=10, Average_Num_Aff=2.303504801516912, SD_Num_Aff=0.5927550299237823, Min_Num_Aff=2, Med_Num_Aff=2.0, Max_Num_Aff=5)
Row(SubjectArea='Life Sciences', Year=1970, Number_Papers=7073, Average_Num_Authors=3.087515905556341, SD_Num_Authors=1.2514034911834506, Min_Num_Authors=2, Med_Num_Authors=3.0, Max_Num_Authors=10, Average_Num_Aff=2.1845044535557756, SD_Num_Aff=0.4611952195746398, Min_Num_Aff=2, Med_Num_Aff=2.0, Max_Num_Aff=5)
Row(SubjectArea='Health Sciences', Year=1999, Number_Papers=106737, Average_Num_Authors=4.908176171337025, SD_Num_Authors=2.0321280092880984, Min_Num_Authors=2, Med_Num_Authors=5.0, Max_Num_Authors=10, Average_Num_Aff=2.5794991427527476, SD_Num_Aff=0.8150628809188312, Min_Num_Aff=2, Med_Num_Aff=2.0, Max_Num_Aff=5)
Row(SubjectArea='Multidisciplinary', Year=2007, Number_Papers=7416, Average_Num_Authors=4.670442286947141, SD_Num_Authors=2.0882925413537277, Min_Num_Authors=2, Med_Num_Authors=4.0, Max_Num_Authors=10, Average_Num_Aff=2.677993527508091, SD_Num_Aff=0.8857186028973606, Min_Num_Aff=2, Med_Num_Aff=2.0, Max_Num_Aff=5)
Row(SubjectArea='Physical Sciences', Year=1978, Number_Papers=21500, Average_Num_Authors=3.1391162790697673, SD_Num_Authors=1.3866946836447969, Min_Num_Authors=2, Med_Num_Authors=3.0, Max_Num_Authors=10, Average_Num_Aff=2.2305116279069765, SD_Num_Aff=0.5207264839408499, Min_Num_Aff=2, Med_Num_Aff=2.0, Max_Num_Aff=5)
Row(SubjectArea='Social Sciences', Year=2012, Number_Papers=100258, Average_Num_Authors=3.397903409204253, SD_Num_Authors=1.521684427723887, Min_Num_Authors=2, Med_Num_Authors=3.0, Max_Num_Authors=10, Average_Num_Aff=2.4865546889026313, SD_Num_Aff=0.7515531508883317, Min_Num_Aff=2, Med_Num_Aff=2.0, Max_Num_Aff=5)
Row(SubjectArea='Life Sciences', Year=1972, Number_Papers=8975, Average_Num_Authors=3.1670194986072424, SD_Num_Authors=1.2678253332007747, Min_Num_Authors=2, Med_Num_Authors=3.0, Max_Num_Authors=10, Average_Num_Aff=2.1835097493036213, SD_Num_Aff=0.45974085040557355, Min_Num_Aff=2, Med_Num_Aff=2.0, Max_Num_Aff=5)
Row(SubjectArea='Life Sciences', Year=1982, Number_Papers=24224, Average_Num_Authors=3.8158025099075297, SD_Num_Authors=1.595028383147513, Min_Num_Authors=2, Med_Num_Authors=4.0, Max_Num_Authors=10, Average_Num_Aff=2.259123183619551, SD_Num_Aff=0.5522855715420654, Min_Num_Aff=2, Med_Num_Aff=2.0, Max_Num_Aff=5)
Row(SubjectArea='Physical Sciences', Year=1983, Number_Papers=33169, Average_Num_Authors=3.349392505049896, SD_Num_Authors=1.4717132088228535, Min_Num_Authors=2, Med_Num_Authors=3.0, Max_Num_Authors=10, Average_Num_Aff=2.257740661461003, SD_Num_Aff=0.5448298604668286, Min_Num_Aff=2, Med_Num_Aff=2.0, Max_Num_Aff=5)
Row(SubjectArea='Health Sciences', Year=1988, Number_Papers=31848, Average_Num_Authors=4.400401909068074, SD_Num_Authors=1.8872018728515838, Min_Num_Authors=2, Med_Num_Authors=4.0, Max_Num_Authors=10, Average_Num_Aff=2.4020346646571213, SD_Num_Aff=0.6943095539478822, Min_Num_Aff=2, Med_Num_Aff=2.0, Max_Num_Aff=5)
Row(SubjectArea='Life Sciences', Year=1977, Number_Papers=14515, Average_Num_Authors=3.5136066138477435, SD_Num_Authors=1.4511489153205697, Min_Num_Authors=2, Med_Num_Authors=3.0, Max_Num_Authors=10, Average_Num_Aff=2.2317602480192904, SD_Num_Aff=0.5166617898614853, Min_Num_Aff=2, Med_Num_Aff=2.0, Max_Num_Aff=5)
Row(SubjectArea='Health Sciences', Year=2003, Number_Papers=132732, Average_Num_Authors=5.102816201066811, SD_Num_Authors=2.086145772394653, Min_Num_Authors=2, Med_Num_Authors=5.0, Max_Num_Authors=10, Average_Num_Aff=2.6363499382213784, SD_Num_Aff=0.8483195401090605, Min_Num_Aff=2, Med_Num_Aff=2.0, Max_Num_Aff=5)
Row(SubjectArea='Physical Sciences', Year=2019, Number_Papers=914922, Average_Num_Authors=4.739655402318449, SD_Num_Authors=1.9538058110491652, Min_Num_Authors=2, Med_Num_Authors=4.0, Max_Num_Authors=10, Average_Num_Aff=2.6204211943750395, SD_Num_Aff=0.8370690007955655, Min_Num_Aff=2, Med_Num_Aff=2.0, Max_Num_Aff=5)
Row(SubjectArea='Health Sciences', Year=2019, Number_Papers=350721, Average_Num_Authors=5.518739967096353, SD_Num_Authors=2.1529300989239526, Min_Num_Authors=2, Med_Num_Authors=5.0, Max_Num_Authors=10, Average_Num_Aff=2.845934517750577, SD_Num_Aff=0.9593726234726124, Min_Num_Aff=2, Med_Num_Aff=3.0, Max_Num_Aff=5)
Row(SubjectArea='Multidisciplinary', Year=1985, Number_Papers=1011, Average_Num_Authors=4.273986152324431, SD_Num_Authors=2.0175236845276023, Min_Num_Authors=2, Med_Num_Authors=4.0, Max_Num_Authors=10, Average_Num_Aff=2.522255192878338, SD_Num_Aff=0.7670499345797825, Min_Num_Aff=2, Med_Num_Aff=2.0, Max_Num_Aff=5)
Row(SubjectArea='Multidisciplinary', Year=2000, Number_Papers=3095, Average_Num_Authors=4.941195476575121, SD_Num_Authors=2.1347085212802077, Min_Num_Authors=2, Med_Num_Authors=5.0, Max_Num_Authors=10, Average_Num_Aff=2.678513731825525, SD_Num_Aff=0.878737040170759, Min_Num_Aff=2, Med_Num_Aff=2.0, Max_Num_Aff=5)
Row(SubjectArea='Multidisciplinary', Year=2005, Number_Papers=5580, Average_Num_Authors=4.746774193548387, SD_Num_Authors=2.135455602052059, Min_Num_Authors=2, Med_Num_Authors=4.0, Max_Num_Authors=10, Average_Num_Aff=2.6442652329749103, SD_Num_Aff=0.8704244552467864, Min_Num_Aff=2, Med_Num_Aff=2.0, Max_Num_Aff=5)
Row(SubjectArea='Physical Sciences', Year=1992, Number_Papers=80613, Average_Num_Authors=3.6628087281207744, SD_Num_Authors=1.6521799662850392, Min_Num_Authors=2, Med_Num_Authors=3.0, Max_Num_Authors=10, Average_Num_Aff=2.3142917395457308, SD_Num_Aff=0.6046830967396267, Min_Num_Aff=2, Med_Num_Aff=2.0, Max_Num_Aff=5)
Row(SubjectArea='Physical Sciences', Year=2000, Number_Papers=186986, Average_Num_Authors=3.929545527472645, SD_Num_Authors=1.7547338862248472, Min_Num_Authors=2, Med_Num_Authors=4.0, Max_Num_Authors=10, Average_Num_Aff=2.4203416298546414, SD_Num_Aff=0.6933496142670538, Min_Num_Aff=2, Med_Num_Aff=2.0, Max_Num_Aff=5)
Row(SubjectArea='Physical Sciences', Year=2018, Number_Papers=826063, Average_Num_Authors=4.681443182904935, SD_Num_Authors=1.9376059349485129, Min_Num_Authors=2, Med_Num_Authors=4.0, Max_Num_Authors=10, Average_Num_Aff=2.6060094690114433, SD_Num_Aff=0.8285360689731004, Min_Num_Aff=2, Med_Num_Aff=2.0, Max_Num_Aff=5)
Row(SubjectArea='Health Sciences', Year=2012, Number_Papers=246713, Average_Num_Authors=5.354245621430569, SD_Num_Authors=2.146158910306847, Min_Num_Authors=2, Med_Num_Authors=5.0, Max_Num_Authors=10, Average_Num_Aff=2.7487363860031695, SD_Num_Aff=0.9121354176714279, Min_Num_Aff=2, Med_Num_Aff=2.0, Max_Num_Aff=5)
Row(SubjectArea='Life Sciences', Year=1991, Number_Papers=57220, Average_Num_Authors=4.35372247465921, SD_Num_Authors=1.8229860754357377, Min_Num_Authors=2, Med_Num_Authors=4.0, Max_Num_Authors=10, Average_Num_Aff=2.3982523593149248, SD_Num_Aff=0.6806494077057594, Min_Num_Aff=2, Med_Num_Aff=2.0, Max_Num_Aff=5)
Row(SubjectArea='Multidisciplinary', Year=2012, Number_Papers=23010, Average_Num_Authors=5.4345067362016515, SD_Num_Authors=2.2525747086591825, Min_Num_Authors=2, Med_Num_Authors=5.0, Max_Num_Authors=10, Average_Num_Aff=2.842981312472838, SD_Num_Aff=0.9510075148133869, Min_Num_Aff=2, Med_Num_Aff=3.0, Max_Num_Aff=5)
Row(SubjectArea='Physical Sciences', Year=1994, Number_Papers=93498, Average_Num_Authors=3.761374574857216, SD_Num_Authors=1.6889815496428142, Min_Num_Authors=2, Med_Num_Authors=3.0, Max_Num_Authors=10, Average_Num_Aff=2.343772059295386, SD_Num_Aff=0.6301826393490594, Min_Num_Aff=2, Med_Num_Aff=2.0, Max_Num_Aff=5)
Row(SubjectArea='Physical Sciences', Year=1974, Number_Papers=16416, Average_Num_Authors=2.98239522417154, SD_Num_Authors=1.278704230569846, Min_Num_Authors=2, Med_Num_Authors=3.0, Max_Num_Authors=10, Average_Num_Aff=2.214851364522417, SD_Num_Aff=0.49789194583223345, Min_Num_Aff=2, Med_Num_Aff=2.0, Max_Num_Aff=5)
Row(SubjectArea='Life Sciences', Year=2016, Number_Papers=293733, Average_Num_Authors=5.454664610377452, SD_Num_Authors=2.13519213673479, Min_Num_Authors=2, Med_Num_Authors=5.0, Max_Num_Authors=10, Average_Num_Aff=2.7793880837359097, SD_Num_Aff=0.9208994534135981, Min_Num_Aff=2, Med_Num_Aff=3.0, Max_Num_Aff=5)
Row(SubjectArea='Life Sciences', Year=2023, Number_Papers=438320, Average_Num_Authors=5.860880178864757, SD_Num_Authors=2.1802796142069836, Min_Num_Authors=2, Med_Num_Authors=6.0, Max_Num_Authors=10, Average_Num_Aff=2.8640285636064977, SD_Num_Aff=0.9585569099873797, Min_Num_Aff=2, Med_Num_Aff=3.0, Max_Num_Aff=5)
Row(SubjectArea='Physical Sciences', Year=2001, Number_Papers=189320, Average_Num_Authors=3.9967356856116627, SD_Num_Authors=1.7903348572489892, Min_Num_Authors=2, Med_Num_Authors=4.0, Max_Num_Authors=10, Average_Num_Aff=2.4432653708007606, SD_Num_Aff=0.7095940760425787, Min_Num_Aff=2, Med_Num_Aff=2.0, Max_Num_Aff=5)
Row(SubjectArea='Social Sciences', Year=1972, Number_Papers=1969, Average_Num_Authors=2.5388522092432706, SD_Num_Authors=0.9215348758649403, Min_Num_Authors=2, Med_Num_Authors=2.0, Max_Num_Authors=9, Average_Num_Aff=2.17877094972067, SD_Num_Aff=0.45703212875751753, Min_Num_Aff=2, Med_Num_Aff=2.0, Max_Num_Aff=5)
Row(SubjectArea='Health Sciences', Year=1991, Number_Papers=43700, Average_Num_Authors=4.5673226544622425, SD_Num_Authors=1.9367497824154547, Min_Num_Authors=2, Med_Num_Authors=4.0, Max_Num_Authors=10, Average_Num_Aff=2.451762013729977, SD_Num_Aff=0.7308164209530623, Min_Num_Aff=2, Med_Num_Aff=2.0, Max_Num_Aff=5)
Row(SubjectArea='Social Sciences', Year=2020, Number_Papers=241824, Average_Num_Authors=3.915091140664285, SD_Num_Authors=1.7716700070719686, Min_Num_Authors=2, Med_Num_Authors=4.0, Max_Num_Authors=10, Average_Num_Aff=2.609984947730581, SD_Num_Aff=0.8364391392104569, Min_Num_Aff=2, Med_Num_Aff=2.0, Max_Num_Aff=5)
Row(SubjectArea='Social Sciences', Year=2023, Number_Papers=331810, Average_Num_Authors=4.128802628010006, SD_Num_Authors=1.8622952290574288, Min_Num_Authors=2, Med_Num_Authors=4.0, Max_Num_Authors=10, Average_Num_Aff=2.6893824779241133, SD_Num_Aff=0.8835119335572571, Min_Num_Aff=2, Med_Num_Aff=2.0, Max_Num_Aff=5)
Row(SubjectArea='Life Sciences', Year=2000, Number_Papers=116113, Average_Num_Authors=4.7538174020135555, SD_Num_Authors=2.005559892894198, Min_Num_Authors=2, Med_Num_Authors=4.0, Max_Num_Authors=10, Average_Num_Aff=2.5445815714002737, SD_Num_Aff=0.7820451465228409, Min_Num_Aff=2, Med_Num_Aff=2.0, Max_Num_Aff=5)
Row(SubjectArea='Life Sciences', Year=1973, Number_Papers=10239, Average_Num_Authors=3.2255103037405997, SD_Num_Authors=1.3214645212861624, Min_Num_Authors=2, Med_Num_Authors=3.0, Max_Num_Authors=10, Average_Num_Aff=2.1917179412051957, SD_Num_Aff=0.47835118436003504, Min_Num_Aff=2, Med_Num_Aff=2.0, Max_Num_Aff=5)
Row(SubjectArea='Multidisciplinary', Year=1992, Number_Papers=2485, Average_Num_Authors=4.710261569416499, SD_Num_Authors=1.997722972101192, Min_Num_Authors=2, Med_Num_Authors=4.0, Max_Num_Authors=10, Average_Num_Aff=2.6261569416498993, SD_Num_Aff=0.8378380176367062, Min_Num_Aff=2, Med_Num_Aff=2.0, Max_Num_Aff=5)
Row(SubjectArea='Health Sciences', Year=1995, Number_Papers=58369, Average_Num_Authors=4.82175469855574, SD_Num_Authors=2.0192057557301206, Min_Num_Authors=2, Med_Num_Authors=5.0, Max_Num_Authors=10, Average_Num_Aff=2.5100824067570113, SD_Num_Aff=0.7735953565165913, Min_Num_Aff=2, Med_Num_Aff=2.0, Max_Num_Aff=5)
Row(SubjectArea='Health Sciences', Year=2022, Number_Papers=485686, Average_Num_Authors=5.649695482266321, SD_Num_Authors=2.1757213578107626, Min_Num_Authors=2, Med_Num_Authors=5.0, Max_Num_Authors=10, Average_Num_Aff=2.8781929065280862, SD_Num_Aff=0.974889749499046, Min_Num_Aff=2, Med_Num_Aff=3.0, Max_Num_Aff=5)
Row(SubjectArea='Physical Sciences', Year=1971, Number_Papers=13765, Average_Num_Authors=2.8674900108972032, SD_Num_Authors=1.2177935184027937, Min_Num_Authors=2, Med_Num_Authors=2.0, Max_Num_Authors=10, Average_Num_Aff=2.202106792589902, SD_Num_Aff=0.4885895712983986, Min_Num_Aff=2, Med_Num_Aff=2.0, Max_Num_Aff=5)
Row(SubjectArea='Physical Sciences', Year=2004, Number_Papers=305597, Average_Num_Authors=4.088691970143686, SD_Num_Authors=1.7850829307856855, Min_Num_Authors=2, Med_Num_Authors=4.0, Max_Num_Authors=10, Average_Num_Aff=2.444942195113172, SD_Num_Aff=0.7145022545243864, Min_Num_Aff=2, Med_Num_Aff=2.0, Max_Num_Aff=5)
Row(SubjectArea='Social Sciences', Year=2016, Number_Papers=142596, Average_Num_Authors=3.561775926393447, SD_Num_Authors=1.5722104018326248, Min_Num_Authors=2, Med_Num_Authors=3.0, Max_Num_Authors=10, Average_Num_Aff=2.551943953547084, SD_Num_Aff=0.7987079363052122, Min_Num_Aff=2, Med_Num_Aff=2.0, Max_Num_Aff=5)
Row(SubjectArea='Multidisciplinary', Year=1980, Number_Papers=945, Average_Num_Authors=3.676190476190476, SD_Num_Authors=1.6820696636913988, Min_Num_Authors=2, Med_Num_Authors=3.0, Max_Num_Authors=10, Average_Num_Aff=2.4126984126984126, SD_Num_Aff=0.7078910692615599, Min_Num_Aff=2, Med_Num_Aff=2.0, Max_Num_Aff=5)
Row(SubjectArea='Physical Sciences', Year=1999, Number_Papers=169683, Average_Num_Authors=3.896701496319608, SD_Num_Authors=1.7437895833986565, Min_Num_Authors=2, Med_Num_Authors=4.0, Max_Num_Authors=10, Average_Num_Aff=2.4215154140367625, SD_Num_Aff=0.6945032672140697, Min_Num_Aff=2, Med_Num_Aff=2.0, Max_Num_Aff=5)
Row(SubjectArea='Life Sciences', Year=1998, Number_Papers=121008, Average_Num_Authors=4.608844043369033, SD_Num_Authors=1.9550309335405005, Min_Num_Authors=2, Med_Num_Authors=4.0, Max_Num_Authors=10, Average_Num_Aff=2.538724712415708, SD_Num_Aff=0.7790558361769685, Min_Num_Aff=2, Med_Num_Aff=2.0, Max_Num_Aff=5)
Row(SubjectArea='Health Sciences', Year=1986, Number_Papers=26834, Average_Num_Authors=4.282365655511664, SD_Num_Authors=1.838984084067542, Min_Num_Authors=2, Med_Num_Authors=4.0, Max_Num_Authors=10, Average_Num_Aff=2.376760825817992, SD_Num_Aff=0.6684299853846419, Min_Num_Aff=2, Med_Num_Aff=2.0, Max_Num_Aff=5)
Row(SubjectArea='Multidisciplinary', Year=1982, Number_Papers=1077, Average_Num_Authors=3.8031569173630455, SD_Num_Authors=1.7331958111470989, Min_Num_Authors=2, Med_Num_Authors=3.0, Max_Num_Authors=10, Average_Num_Aff=2.4401114206128134, SD_Num_Aff=0.7106382195067498, Min_Num_Aff=2, Med_Num_Aff=2.0, Max_Num_Aff=5)
Row(SubjectArea='Life Sciences', Year=1981, Number_Papers=22344, Average_Num_Authors=3.7688865019692086, SD_Num_Authors=1.570274634113206, Min_Num_Authors=2, Med_Num_Authors=3.0, Max_Num_Authors=10, Average_Num_Aff=2.2498209810239884, SD_Num_Aff=0.5440576391907881, Min_Num_Aff=2, Med_Num_Aff=2.0, Max_Num_Aff=5)
Row(SubjectArea='Life Sciences', Year=2003, Number_Papers=146772, Average_Num_Authors=4.855203989861827, SD_Num_Authors=2.042581091377615, Min_Num_Authors=2, Med_Num_Authors=5.0, Max_Num_Authors=10, Average_Num_Aff=2.604965524759491, SD_Num_Aff=0.8206357232501772, Min_Num_Aff=2, Med_Num_Aff=2.0, Max_Num_Aff=5)
Row(SubjectArea='Multidisciplinary', Year=1996, Number_Papers=3029, Average_Num_Authors=4.745790689996698, SD_Num_Authors=2.09092039419971, Min_Num_Authors=2, Med_Num_Authors=4.0, Max_Num_Authors=10, Average_Num_Aff=2.6540112248266756, SD_Num_Aff=0.8468224396292857, Min_Num_Aff=2, Med_Num_Aff=2.0, Max_Num_Aff=5)
Row(SubjectArea='Health Sciences', Year=2005, Number_Papers=161612, Average_Num_Authors=5.140342301314258, SD_Num_Authors=2.105663514957215, Min_Num_Authors=2, Med_Num_Authors=5.0, Max_Num_Authors=10, Average_Num_Aff=2.6775796351756056, SD_Num_Aff=0.8718091802806736, Min_Num_Aff=2, Med_Num_Aff=2.0, Max_Num_Aff=5)
Row(SubjectArea='Physical Sciences', Year=1975, Number_Papers=17327, Average_Num_Authors=3.010446124545507, SD_Num_Authors=1.3019557751917221, Min_Num_Authors=2, Med_Num_Authors=3.0, Max_Num_Authors=10, Average_Num_Aff=2.224447394240203, SD_Num_Aff=0.5095262472541312, Min_Num_Aff=2, Med_Num_Aff=2.0, Max_Num_Aff=5)
Row(SubjectArea='Health Sciences', Year=2025, Number_Papers=10, Average_Num_Authors=5.3, SD_Num_Authors=2.3118054512532935, Min_Num_Authors=2, Med_Num_Authors=5.0, Max_Num_Authors=9, Average_Num_Aff=2.4, SD_Num_Aff=0.6992058987801009, Min_Num_Aff=2, Med_Num_Aff=2.0, Max_Num_Aff=4)
Row(SubjectArea='Social Sciences', Year=2025, Number_Papers=3, Average_Num_Authors=2.0, SD_Num_Authors=0.0, Min_Num_Authors=2, Med_Num_Authors=2.0, Max_Num_Authors=2, Average_Num_Aff=2.0, SD_Num_Aff=0.0, Min_Num_Aff=2, Med_Num_Aff=2.0, Max_Num_Aff=2)
