"CATEGORY","BIBTEXKEY","ADDRESS","ANNOTE","last","first","middle","BOOKTITLE","CHAPTER","CROSSREF","EDITION","HOWPUBLISHED","INSTITUTION","JOURNAL","KEY","MONTH","NOTE","NUMBER","ORGANIZATION","PAGES","PUBLISHER","SCHOOL","SERIES","TITLE","TYPE","VOLUME","YEAR","ISSN","SHORTTITLE","URL","DOI","ABSTRACT","LANGUAGE","URLDATE","COPYRIGHT","KEYWORDS","X.","FILE","PMID"
"ARTICLE","wang_multi-country_2021",NA,NA,"Berkessel","Jana","B.",NA,NA,NA,NA,NA,NA,"Nature Human Behaviour",NA,"aug",NA,"8",NA,"1089--1110",NA,NA,NA,"A multi-country test of brief reappraisal interventions on emotions during the {COVID}-19 pandemic",NA,"5",2021,"2397-3374",NA,"https://www.nature.com/articles/s41562-021-01173-x","10.1038/s41562-021-01173-x","The COVID-19 pandemic has increased negative emotions and decreased positive emotions globally. Left unchecked, these emotional changes might have a wide array of adverse impacts. To reduce negative emotions and increase positive emotions, we tested the effectiveness of reappraisal, an emotion-regulation strategy that modifies how one thinks about a situation. Participants from 87 countries and regions (n = 21,644) were randomly assigned to one of two brief reappraisal interventions (reconstrual or repurposing) or one of two control conditions (active or passive). Results revealed that both reappraisal interventions (vesus both control conditions) consistently reduced negative emotions and increased positive emotions across different measures. Reconstrual and repurposing interventions had similar effects. Importantly, planned exploratory analyses indicated that reappraisal interventions did not reduce intentions to practice preventive health behaviours. The findings demonstrate the viability of creating scalable, low-cost interventions for use around the world.","en","2022-01-13","2021 The Author(s), under exclusive licence to Springer Nature Limited","Psychology, Human behaviour",NA,NA,NA
"ARTICLE","wang_multi-country_2021",NA,NA,"Chopik","William","J.",NA,NA,NA,NA,NA,NA,"Nature Human Behaviour",NA,"aug",NA,"8",NA,"1089--1110",NA,NA,NA,"A multi-country test of brief reappraisal interventions on emotions during the {COVID}-19 pandemic",NA,"5",2021,"2397-3374",NA,"https://www.nature.com/articles/s41562-021-01173-x","10.1038/s41562-021-01173-x","The COVID-19 pandemic has increased negative emotions and decreased positive emotions globally. Left unchecked, these emotional changes might have a wide array of adverse impacts. To reduce negative emotions and increase positive emotions, we tested the effectiveness of reappraisal, an emotion-regulation strategy that modifies how one thinks about a situation. Participants from 87 countries and regions (n = 21,644) were randomly assigned to one of two brief reappraisal interventions (reconstrual or repurposing) or one of two control conditions (active or passive). Results revealed that both reappraisal interventions (vesus both control conditions) consistently reduced negative emotions and increased positive emotions across different measures. Reconstrual and repurposing interventions had similar effects. Importantly, planned exploratory analyses indicated that reappraisal interventions did not reduce intentions to practice preventive health behaviours. The findings demonstrate the viability of creating scalable, low-cost interventions for use around the world.","en","2022-01-13","2021 The Author(s), under exclusive licence to Springer Nature Limited","Psychology, Human behaviour",NA,NA,NA
"ARTICLE","wang_multi-country_2021",NA,NA,"Çoksan","Sami",NA,NA,NA,NA,NA,NA,NA,"Nature Human Behaviour",NA,"aug",NA,"8",NA,"1089--1110",NA,NA,NA,"A multi-country test of brief reappraisal interventions on emotions during the {COVID}-19 pandemic",NA,"5",2021,"2397-3374",NA,"https://www.nature.com/articles/s41562-021-01173-x","10.1038/s41562-021-01173-x","The COVID-19 pandemic has increased negative emotions and decreased positive emotions globally. Left unchecked, these emotional changes might have a wide array of adverse impacts. To reduce negative emotions and increase positive emotions, we tested the effectiveness of reappraisal, an emotion-regulation strategy that modifies how one thinks about a situation. Participants from 87 countries and regions (n = 21,644) were randomly assigned to one of two brief reappraisal interventions (reconstrual or repurposing) or one of two control conditions (active or passive). Results revealed that both reappraisal interventions (vesus both control conditions) consistently reduced negative emotions and increased positive emotions across different measures. Reconstrual and repurposing interventions had similar effects. Importantly, planned exploratory analyses indicated that reappraisal interventions did not reduce intentions to practice preventive health behaviours. The findings demonstrate the viability of creating scalable, low-cost interventions for use around the world.","en","2022-01-13","2021 The Author(s), under exclusive licence to Springer Nature Limited","Psychology, Human behaviour",NA,NA,NA
"ARTICLE","wang_multi-country_2021",NA,NA,"Seehuus","Martin",NA,NA,NA,NA,NA,NA,NA,"Nature Human Behaviour",NA,"aug",NA,"8",NA,"1089--1110",NA,NA,NA,"A multi-country test of brief reappraisal interventions on emotions during the {COVID}-19 pandemic",NA,"5",2021,"2397-3374",NA,"https://www.nature.com/articles/s41562-021-01173-x","10.1038/s41562-021-01173-x","The COVID-19 pandemic has increased negative emotions and decreased positive emotions globally. Left unchecked, these emotional changes might have a wide array of adverse impacts. To reduce negative emotions and increase positive emotions, we tested the effectiveness of reappraisal, an emotion-regulation strategy that modifies how one thinks about a situation. Participants from 87 countries and regions (n = 21,644) were randomly assigned to one of two brief reappraisal interventions (reconstrual or repurposing) or one of two control conditions (active or passive). Results revealed that both reappraisal interventions (vesus both control conditions) consistently reduced negative emotions and increased positive emotions across different measures. Reconstrual and repurposing interventions had similar effects. Importantly, planned exploratory analyses indicated that reappraisal interventions did not reduce intentions to practice preventive health behaviours. The findings demonstrate the viability of creating scalable, low-cost interventions for use around the world.","en","2022-01-13","2021 The Author(s), under exclusive licence to Springer Nature Limited","Psychology, Human behaviour",NA,NA,NA
"ARTICLE","wang_multi-country_2021",NA,NA,"Khaoudi","Ahmed",NA,NA,NA,NA,NA,NA,NA,"Nature Human Behaviour",NA,"aug",NA,"8",NA,"1089--1110",NA,NA,NA,"A multi-country test of brief reappraisal interventions on emotions during the {COVID}-19 pandemic",NA,"5",2021,"2397-3374",NA,"https://www.nature.com/articles/s41562-021-01173-x","10.1038/s41562-021-01173-x","The COVID-19 pandemic has increased negative emotions and decreased positive emotions globally. Left unchecked, these emotional changes might have a wide array of adverse impacts. To reduce negative emotions and increase positive emotions, we tested the effectiveness of reappraisal, an emotion-regulation strategy that modifies how one thinks about a situation. Participants from 87 countries and regions (n = 21,644) were randomly assigned to one of two brief reappraisal interventions (reconstrual or repurposing) or one of two control conditions (active or passive). Results revealed that both reappraisal interventions (vesus both control conditions) consistently reduced negative emotions and increased positive emotions across different measures. Reconstrual and repurposing interventions had similar effects. Importantly, planned exploratory analyses indicated that reappraisal interventions did not reduce intentions to practice preventive health behaviours. The findings demonstrate the viability of creating scalable, low-cost interventions for use around the world.","en","2022-01-13","2021 The Author(s), under exclusive licence to Springer Nature Limited","Psychology, Human behaviour",NA,NA,NA
"ARTICLE","wang_multi-country_2021",NA,NA,"Bokkour","Ahmed",NA,NA,NA,NA,NA,NA,NA,"Nature Human Behaviour",NA,"aug",NA,"8",NA,"1089--1110",NA,NA,NA,"A multi-country test of brief reappraisal interventions on emotions during the {COVID}-19 pandemic",NA,"5",2021,"2397-3374",NA,"https://www.nature.com/articles/s41562-021-01173-x","10.1038/s41562-021-01173-x","The COVID-19 pandemic has increased negative emotions and decreased positive emotions globally. Left unchecked, these emotional changes might have a wide array of adverse impacts. To reduce negative emotions and increase positive emotions, we tested the effectiveness of reappraisal, an emotion-regulation strategy that modifies how one thinks about a situation. Participants from 87 countries and regions (n = 21,644) were randomly assigned to one of two brief reappraisal interventions (reconstrual or repurposing) or one of two control conditions (active or passive). Results revealed that both reappraisal interventions (vesus both control conditions) consistently reduced negative emotions and increased positive emotions across different measures. Reconstrual and repurposing interventions had similar effects. Importantly, planned exploratory analyses indicated that reappraisal interventions did not reduce intentions to practice preventive health behaviours. The findings demonstrate the viability of creating scalable, low-cost interventions for use around the world.","en","2022-01-13","2021 The Author(s), under exclusive licence to Springer Nature Limited","Psychology, Human behaviour",NA,NA,NA
"ARTICLE","wang_multi-country_2021",NA,NA,"El Arabi","Kanza","Ait",NA,NA,NA,NA,NA,NA,"Nature Human Behaviour",NA,"aug",NA,"8",NA,"1089--1110",NA,NA,NA,"A multi-country test of brief reappraisal interventions on emotions during the {COVID}-19 pandemic",NA,"5",2021,"2397-3374",NA,"https://www.nature.com/articles/s41562-021-01173-x","10.1038/s41562-021-01173-x","The COVID-19 pandemic has increased negative emotions and decreased positive emotions globally. Left unchecked, these emotional changes might have a wide array of adverse impacts. To reduce negative emotions and increase positive emotions, we tested the effectiveness of reappraisal, an emotion-regulation strategy that modifies how one thinks about a situation. Participants from 87 countries and regions (n = 21,644) were randomly assigned to one of two brief reappraisal interventions (reconstrual or repurposing) or one of two control conditions (active or passive). Results revealed that both reappraisal interventions (vesus both control conditions) consistently reduced negative emotions and increased positive emotions across different measures. Reconstrual and repurposing interventions had similar effects. Importantly, planned exploratory analyses indicated that reappraisal interventions did not reduce intentions to practice preventive health behaviours. The findings demonstrate the viability of creating scalable, low-cost interventions for use around the world.","en","2022-01-13","2021 The Author(s), under exclusive licence to Springer Nature Limited","Psychology, Human behaviour",NA,NA,NA
"ARTICLE","wang_multi-country_2021",NA,NA,"Djamai","Ikhlas",NA,NA,NA,NA,NA,NA,NA,"Nature Human Behaviour",NA,"aug",NA,"8",NA,"1089--1110",NA,NA,NA,"A multi-country test of brief reappraisal interventions on emotions during the {COVID}-19 pandemic",NA,"5",2021,"2397-3374",NA,"https://www.nature.com/articles/s41562-021-01173-x","10.1038/s41562-021-01173-x","The COVID-19 pandemic has increased negative emotions and decreased positive emotions globally. Left unchecked, these emotional changes might have a wide array of adverse impacts. To reduce negative emotions and increase positive emotions, we tested the effectiveness of reappraisal, an emotion-regulation strategy that modifies how one thinks about a situation. Participants from 87 countries and regions (n = 21,644) were randomly assigned to one of two brief reappraisal interventions (reconstrual or repurposing) or one of two control conditions (active or passive). Results revealed that both reappraisal interventions (vesus both control conditions) consistently reduced negative emotions and increased positive emotions across different measures. Reconstrual and repurposing interventions had similar effects. Importantly, planned exploratory analyses indicated that reappraisal interventions did not reduce intentions to practice preventive health behaviours. The findings demonstrate the viability of creating scalable, low-cost interventions for use around the world.","en","2022-01-13","2021 The Author(s), under exclusive licence to Springer Nature Limited","Psychology, Human behaviour",NA,NA,NA
"ARTICLE","wang_multi-country_2021",NA,NA,"Iyer","Aishwarya",NA,NA,NA,NA,NA,NA,NA,"Nature Human Behaviour",NA,"aug",NA,"8",NA,"1089--1110",NA,NA,NA,"A multi-country test of brief reappraisal interventions on emotions during the {COVID}-19 pandemic",NA,"5",2021,"2397-3374",NA,"https://www.nature.com/articles/s41562-021-01173-x","10.1038/s41562-021-01173-x","The COVID-19 pandemic has increased negative emotions and decreased positive emotions globally. Left unchecked, these emotional changes might have a wide array of adverse impacts. To reduce negative emotions and increase positive emotions, we tested the effectiveness of reappraisal, an emotion-regulation strategy that modifies how one thinks about a situation. Participants from 87 countries and regions (n = 21,644) were randomly assigned to one of two brief reappraisal interventions (reconstrual or repurposing) or one of two control conditions (active or passive). Results revealed that both reappraisal interventions (vesus both control conditions) consistently reduced negative emotions and increased positive emotions across different measures. Reconstrual and repurposing interventions had similar effects. Importantly, planned exploratory analyses indicated that reappraisal interventions did not reduce intentions to practice preventive health behaviours. The findings demonstrate the viability of creating scalable, low-cost interventions for use around the world.","en","2022-01-13","2021 The Author(s), under exclusive licence to Springer Nature Limited","Psychology, Human behaviour",NA,NA,NA
"ARTICLE","wang_multi-country_2021",NA,NA,"Parashar","Neha",NA,NA,NA,NA,NA,NA,NA,"Nature Human Behaviour",NA,"aug",NA,"8",NA,"1089--1110",NA,NA,NA,"A multi-country test of brief reappraisal interventions on emotions during the {COVID}-19 pandemic",NA,"5",2021,"2397-3374",NA,"https://www.nature.com/articles/s41562-021-01173-x","10.1038/s41562-021-01173-x","The COVID-19 pandemic has increased negative emotions and decreased positive emotions globally. Left unchecked, these emotional changes might have a wide array of adverse impacts. To reduce negative emotions and increase positive emotions, we tested the effectiveness of reappraisal, an emotion-regulation strategy that modifies how one thinks about a situation. Participants from 87 countries and regions (n = 21,644) were randomly assigned to one of two brief reappraisal interventions (reconstrual or repurposing) or one of two control conditions (active or passive). Results revealed that both reappraisal interventions (vesus both control conditions) consistently reduced negative emotions and increased positive emotions across different measures. Reconstrual and repurposing interventions had similar effects. Importantly, planned exploratory analyses indicated that reappraisal interventions did not reduce intentions to practice preventive health behaviours. The findings demonstrate the viability of creating scalable, low-cost interventions for use around the world.","en","2022-01-13","2021 The Author(s), under exclusive licence to Springer Nature Limited","Psychology, Human behaviour",NA,NA,NA
"ARTICLE","wang_multi-country_2021",NA,NA,"Adiguzel","Arca",NA,NA,NA,NA,NA,NA,NA,"Nature Human Behaviour",NA,"aug",NA,"8",NA,"1089--1110",NA,NA,NA,"A multi-country test of brief reappraisal interventions on emotions during the {COVID}-19 pandemic",NA,"5",2021,"2397-3374",NA,"https://www.nature.com/articles/s41562-021-01173-x","10.1038/s41562-021-01173-x","The COVID-19 pandemic has increased negative emotions and decreased positive emotions globally. Left unchecked, these emotional changes might have a wide array of adverse impacts. To reduce negative emotions and increase positive emotions, we tested the effectiveness of reappraisal, an emotion-regulation strategy that modifies how one thinks about a situation. Participants from 87 countries and regions (n = 21,644) were randomly assigned to one of two brief reappraisal interventions (reconstrual or repurposing) or one of two control conditions (active or passive). Results revealed that both reappraisal interventions (vesus both control conditions) consistently reduced negative emotions and increased positive emotions across different measures. Reconstrual and repurposing interventions had similar effects. Importantly, planned exploratory analyses indicated that reappraisal interventions did not reduce intentions to practice preventive health behaviours. The findings demonstrate the viability of creating scalable, low-cost interventions for use around the world.","en","2022-01-13","2021 The Author(s), under exclusive licence to Springer Nature Limited","Psychology, Human behaviour",NA,NA,NA
"ARTICLE","wang_multi-country_2021",NA,NA,"Kocalar","Halil","Emre",NA,NA,NA,NA,NA,NA,"Nature Human Behaviour",NA,"aug",NA,"8",NA,"1089--1110",NA,NA,NA,"A multi-country test of brief reappraisal interventions on emotions during the {COVID}-19 pandemic",NA,"5",2021,"2397-3374",NA,"https://www.nature.com/articles/s41562-021-01173-x","10.1038/s41562-021-01173-x","The COVID-19 pandemic has increased negative emotions and decreased positive emotions globally. Left unchecked, these emotional changes might have a wide array of adverse impacts. To reduce negative emotions and increase positive emotions, we tested the effectiveness of reappraisal, an emotion-regulation strategy that modifies how one thinks about a situation. Participants from 87 countries and regions (n = 21,644) were randomly assigned to one of two brief reappraisal interventions (reconstrual or repurposing) or one of two control conditions (active or passive). Results revealed that both reappraisal interventions (vesus both control conditions) consistently reduced negative emotions and increased positive emotions across different measures. Reconstrual and repurposing interventions had similar effects. Importantly, planned exploratory analyses indicated that reappraisal interventions did not reduce intentions to practice preventive health behaviours. The findings demonstrate the viability of creating scalable, low-cost interventions for use around the world.","en","2022-01-13","2021 The Author(s), under exclusive licence to Springer Nature Limited","Psychology, Human behaviour",NA,NA,NA
"ARTICLE","wang_multi-country_2021",NA,NA,"Bundt","Carsten",NA,NA,NA,NA,NA,NA,NA,"Nature Human Behaviour",NA,"aug",NA,"8",NA,"1089--1110",NA,NA,NA,"A multi-country test of brief reappraisal interventions on emotions during the {COVID}-19 pandemic",NA,"5",2021,"2397-3374",NA,"https://www.nature.com/articles/s41562-021-01173-x","10.1038/s41562-021-01173-x","The COVID-19 pandemic has increased negative emotions and decreased positive emotions globally. Left unchecked, these emotional changes might have a wide array of adverse impacts. To reduce negative emotions and increase positive emotions, we tested the effectiveness of reappraisal, an emotion-regulation strategy that modifies how one thinks about a situation. Participants from 87 countries and regions (n = 21,644) were randomly assigned to one of two brief reappraisal interventions (reconstrual or repurposing) or one of two control conditions (active or passive). Results revealed that both reappraisal interventions (vesus both control conditions) consistently reduced negative emotions and increased positive emotions across different measures. Reconstrual and repurposing interventions had similar effects. Importantly, planned exploratory analyses indicated that reappraisal interventions did not reduce intentions to practice preventive health behaviours. The findings demonstrate the viability of creating scalable, low-cost interventions for use around the world.","en","2022-01-13","2021 The Author(s), under exclusive licence to Springer Nature Limited","Psychology, Human behaviour",NA,NA,NA
"ARTICLE","wang_multi-country_2021",NA,NA,"Norton","James","O.",NA,NA,NA,NA,NA,NA,"Nature Human Behaviour",NA,"aug",NA,"8",NA,"1089--1110",NA,NA,NA,"A multi-country test of brief reappraisal interventions on emotions during the {COVID}-19 pandemic",NA,"5",2021,"2397-3374",NA,"https://www.nature.com/articles/s41562-021-01173-x","10.1038/s41562-021-01173-x","The COVID-19 pandemic has increased negative emotions and decreased positive emotions globally. Left unchecked, these emotional changes might have a wide array of adverse impacts. To reduce negative emotions and increase positive emotions, we tested the effectiveness of reappraisal, an emotion-regulation strategy that modifies how one thinks about a situation. Participants from 87 countries and regions (n = 21,644) were randomly assigned to one of two brief reappraisal interventions (reconstrual or repurposing) or one of two control conditions (active or passive). Results revealed that both reappraisal interventions (vesus both control conditions) consistently reduced negative emotions and increased positive emotions across different measures. Reconstrual and repurposing interventions had similar effects. Importantly, planned exploratory analyses indicated that reappraisal interventions did not reduce intentions to practice preventive health behaviours. The findings demonstrate the viability of creating scalable, low-cost interventions for use around the world.","en","2022-01-13","2021 The Author(s), under exclusive licence to Springer Nature Limited","Psychology, Human behaviour",NA,NA,NA
"ARTICLE","wang_multi-country_2021",NA,NA,"Papadatou-Pastou","Marietta",NA,NA,NA,NA,NA,NA,NA,"Nature Human Behaviour",NA,"aug",NA,"8",NA,"1089--1110",NA,NA,NA,"A multi-country test of brief reappraisal interventions on emotions during the {COVID}-19 pandemic",NA,"5",2021,"2397-3374",NA,"https://www.nature.com/articles/s41562-021-01173-x","10.1038/s41562-021-01173-x","The COVID-19 pandemic has increased negative emotions and decreased positive emotions globally. Left unchecked, these emotional changes might have a wide array of adverse impacts. To reduce negative emotions and increase positive emotions, we tested the effectiveness of reappraisal, an emotion-regulation strategy that modifies how one thinks about a situation. Participants from 87 countries and regions (n = 21,644) were randomly assigned to one of two brief reappraisal interventions (reconstrual or repurposing) or one of two control conditions (active or passive). Results revealed that both reappraisal interventions (vesus both control conditions) consistently reduced negative emotions and increased positive emotions across different measures. Reconstrual and repurposing interventions had similar effects. Importantly, planned exploratory analyses indicated that reappraisal interventions did not reduce intentions to practice preventive health behaviours. The findings demonstrate the viability of creating scalable, low-cost interventions for use around the world.","en","2022-01-13","2021 The Author(s), under exclusive licence to Springer Nature Limited","Psychology, Human behaviour",NA,NA,NA
"ARTICLE","wang_multi-country_2021",NA,NA,"De la Rosa-Gomez","Anabel",NA,NA,NA,NA,NA,NA,NA,"Nature Human Behaviour",NA,"aug",NA,"8",NA,"1089--1110",NA,NA,NA,"A multi-country test of brief reappraisal interventions on emotions during the {COVID}-19 pandemic",NA,"5",2021,"2397-3374",NA,"https://www.nature.com/articles/s41562-021-01173-x","10.1038/s41562-021-01173-x","The COVID-19 pandemic has increased negative emotions and decreased positive emotions globally. Left unchecked, these emotional changes might have a wide array of adverse impacts. To reduce negative emotions and increase positive emotions, we tested the effectiveness of reappraisal, an emotion-regulation strategy that modifies how one thinks about a situation. Participants from 87 countries and regions (n = 21,644) were randomly assigned to one of two brief reappraisal interventions (reconstrual or repurposing) or one of two control conditions (active or passive). Results revealed that both reappraisal interventions (vesus both control conditions) consistently reduced negative emotions and increased positive emotions across different measures. Reconstrual and repurposing interventions had similar effects. Importantly, planned exploratory analyses indicated that reappraisal interventions did not reduce intentions to practice preventive health behaviours. The findings demonstrate the viability of creating scalable, low-cost interventions for use around the world.","en","2022-01-13","2021 The Author(s), under exclusive licence to Springer Nature Limited","Psychology, Human behaviour",NA,NA,NA
"ARTICLE","wang_multi-country_2021",NA,NA,"Ankushev","Vladislav",NA,NA,NA,NA,NA,NA,NA,"Nature Human Behaviour",NA,"aug",NA,"8",NA,"1089--1110",NA,NA,NA,"A multi-country test of brief reappraisal interventions on emotions during the {COVID}-19 pandemic",NA,"5",2021,"2397-3374",NA,"https://www.nature.com/articles/s41562-021-01173-x","10.1038/s41562-021-01173-x","The COVID-19 pandemic has increased negative emotions and decreased positive emotions globally. Left unchecked, these emotional changes might have a wide array of adverse impacts. To reduce negative emotions and increase positive emotions, we tested the effectiveness of reappraisal, an emotion-regulation strategy that modifies how one thinks about a situation. Participants from 87 countries and regions (n = 21,644) were randomly assigned to one of two brief reappraisal interventions (reconstrual or repurposing) or one of two control conditions (active or passive). Results revealed that both reappraisal interventions (vesus both control conditions) consistently reduced negative emotions and increased positive emotions across different measures. Reconstrual and repurposing interventions had similar effects. Importantly, planned exploratory analyses indicated that reappraisal interventions did not reduce intentions to practice preventive health behaviours. The findings demonstrate the viability of creating scalable, low-cost interventions for use around the world.","en","2022-01-13","2021 The Author(s), under exclusive licence to Springer Nature Limited","Psychology, Human behaviour",NA,NA,NA
"ARTICLE","wang_multi-country_2021",NA,NA,"Bogatyreva","Natalia",NA,NA,NA,NA,NA,NA,NA,"Nature Human Behaviour",NA,"aug",NA,"8",NA,"1089--1110",NA,NA,NA,"A multi-country test of brief reappraisal interventions on emotions during the {COVID}-19 pandemic",NA,"5",2021,"2397-3374",NA,"https://www.nature.com/articles/s41562-021-01173-x","10.1038/s41562-021-01173-x","The COVID-19 pandemic has increased negative emotions and decreased positive emotions globally. Left unchecked, these emotional changes might have a wide array of adverse impacts. To reduce negative emotions and increase positive emotions, we tested the effectiveness of reappraisal, an emotion-regulation strategy that modifies how one thinks about a situation. Participants from 87 countries and regions (n = 21,644) were randomly assigned to one of two brief reappraisal interventions (reconstrual or repurposing) or one of two control conditions (active or passive). Results revealed that both reappraisal interventions (vesus both control conditions) consistently reduced negative emotions and increased positive emotions across different measures. Reconstrual and repurposing interventions had similar effects. Importantly, planned exploratory analyses indicated that reappraisal interventions did not reduce intentions to practice preventive health behaviours. The findings demonstrate the viability of creating scalable, low-cost interventions for use around the world.","en","2022-01-13","2021 The Author(s), under exclusive licence to Springer Nature Limited","Psychology, Human behaviour",NA,NA,NA
"ARTICLE","wang_multi-country_2021",NA,NA,"Grigoryev","Dmitry",NA,NA,NA,NA,NA,NA,NA,"Nature Human Behaviour",NA,"aug",NA,"8",NA,"1089--1110",NA,NA,NA,"A multi-country test of brief reappraisal interventions on emotions during the {COVID}-19 pandemic",NA,"5",2021,"2397-3374",NA,"https://www.nature.com/articles/s41562-021-01173-x","10.1038/s41562-021-01173-x","The COVID-19 pandemic has increased negative emotions and decreased positive emotions globally. Left unchecked, these emotional changes might have a wide array of adverse impacts. To reduce negative emotions and increase positive emotions, we tested the effectiveness of reappraisal, an emotion-regulation strategy that modifies how one thinks about a situation. Participants from 87 countries and regions (n = 21,644) were randomly assigned to one of two brief reappraisal interventions (reconstrual or repurposing) or one of two control conditions (active or passive). Results revealed that both reappraisal interventions (vesus both control conditions) consistently reduced negative emotions and increased positive emotions across different measures. Reconstrual and repurposing interventions had similar effects. Importantly, planned exploratory analyses indicated that reappraisal interventions did not reduce intentions to practice preventive health behaviours. The findings demonstrate the viability of creating scalable, low-cost interventions for use around the world.","en","2022-01-13","2021 The Author(s), under exclusive licence to Springer Nature Limited","Psychology, Human behaviour",NA,NA,NA
"ARTICLE","wang_multi-country_2021",NA,NA,"Ivanov","Aleksandr",NA,NA,NA,NA,NA,NA,NA,"Nature Human Behaviour",NA,"aug",NA,"8",NA,"1089--1110",NA,NA,NA,"A multi-country test of brief reappraisal interventions on emotions during the {COVID}-19 pandemic",NA,"5",2021,"2397-3374",NA,"https://www.nature.com/articles/s41562-021-01173-x","10.1038/s41562-021-01173-x","The COVID-19 pandemic has increased negative emotions and decreased positive emotions globally. Left unchecked, these emotional changes might have a wide array of adverse impacts. To reduce negative emotions and increase positive emotions, we tested the effectiveness of reappraisal, an emotion-regulation strategy that modifies how one thinks about a situation. Participants from 87 countries and regions (n = 21,644) were randomly assigned to one of two brief reappraisal interventions (reconstrual or repurposing) or one of two control conditions (active or passive). Results revealed that both reappraisal interventions (vesus both control conditions) consistently reduced negative emotions and increased positive emotions across different measures. Reconstrual and repurposing interventions had similar effects. Importantly, planned exploratory analyses indicated that reappraisal interventions did not reduce intentions to practice preventive health behaviours. The findings demonstrate the viability of creating scalable, low-cost interventions for use around the world.","en","2022-01-13","2021 The Author(s), under exclusive licence to Springer Nature Limited","Psychology, Human behaviour",NA,NA,NA
"ARTICLE","wang_multi-country_2021",NA,NA,"Prusova","Irina",NA,NA,NA,NA,NA,NA,NA,"Nature Human Behaviour",NA,"aug",NA,"8",NA,"1089--1110",NA,NA,NA,"A multi-country test of brief reappraisal interventions on emotions during the {COVID}-19 pandemic",NA,"5",2021,"2397-3374",NA,"https://www.nature.com/articles/s41562-021-01173-x","10.1038/s41562-021-01173-x","The COVID-19 pandemic has increased negative emotions and decreased positive emotions globally. Left unchecked, these emotional changes might have a wide array of adverse impacts. To reduce negative emotions and increase positive emotions, we tested the effectiveness of reappraisal, an emotion-regulation strategy that modifies how one thinks about a situation. Participants from 87 countries and regions (n = 21,644) were randomly assigned to one of two brief reappraisal interventions (reconstrual or repurposing) or one of two control conditions (active or passive). Results revealed that both reappraisal interventions (vesus both control conditions) consistently reduced negative emotions and increased positive emotions across different measures. Reconstrual and repurposing interventions had similar effects. Importantly, planned exploratory analyses indicated that reappraisal interventions did not reduce intentions to practice preventive health behaviours. The findings demonstrate the viability of creating scalable, low-cost interventions for use around the world.","en","2022-01-13","2021 The Author(s), under exclusive licence to Springer Nature Limited","Psychology, Human behaviour",NA,NA,NA
"ARTICLE","wang_multi-country_2021",NA,NA,"Romanova","Marina",NA,NA,NA,NA,NA,NA,NA,"Nature Human Behaviour",NA,"aug",NA,"8",NA,"1089--1110",NA,NA,NA,"A multi-country test of brief reappraisal interventions on emotions during the {COVID}-19 pandemic",NA,"5",2021,"2397-3374",NA,"https://www.nature.com/articles/s41562-021-01173-x","10.1038/s41562-021-01173-x","The COVID-19 pandemic has increased negative emotions and decreased positive emotions globally. Left unchecked, these emotional changes might have a wide array of adverse impacts. To reduce negative emotions and increase positive emotions, we tested the effectiveness of reappraisal, an emotion-regulation strategy that modifies how one thinks about a situation. Participants from 87 countries and regions (n = 21,644) were randomly assigned to one of two brief reappraisal interventions (reconstrual or repurposing) or one of two control conditions (active or passive). Results revealed that both reappraisal interventions (vesus both control conditions) consistently reduced negative emotions and increased positive emotions across different measures. Reconstrual and repurposing interventions had similar effects. Importantly, planned exploratory analyses indicated that reappraisal interventions did not reduce intentions to practice preventive health behaviours. The findings demonstrate the viability of creating scalable, low-cost interventions for use around the world.","en","2022-01-13","2021 The Author(s), under exclusive licence to Springer Nature Limited","Psychology, Human behaviour",NA,NA,NA
"ARTICLE","wang_multi-country_2021",NA,NA,"Sarieva","Irena",NA,NA,NA,NA,NA,NA,NA,"Nature Human Behaviour",NA,"aug",NA,"8",NA,"1089--1110",NA,NA,NA,"A multi-country test of brief reappraisal interventions on emotions during the {COVID}-19 pandemic",NA,"5",2021,"2397-3374",NA,"https://www.nature.com/articles/s41562-021-01173-x","10.1038/s41562-021-01173-x","The COVID-19 pandemic has increased negative emotions and decreased positive emotions globally. Left unchecked, these emotional changes might have a wide array of adverse impacts. To reduce negative emotions and increase positive emotions, we tested the effectiveness of reappraisal, an emotion-regulation strategy that modifies how one thinks about a situation. Participants from 87 countries and regions (n = 21,644) were randomly assigned to one of two brief reappraisal interventions (reconstrual or repurposing) or one of two control conditions (active or passive). Results revealed that both reappraisal interventions (vesus both control conditions) consistently reduced negative emotions and increased positive emotions across different measures. Reconstrual and repurposing interventions had similar effects. Importantly, planned exploratory analyses indicated that reappraisal interventions did not reduce intentions to practice preventive health behaviours. The findings demonstrate the viability of creating scalable, low-cost interventions for use around the world.","en","2022-01-13","2021 The Author(s), under exclusive licence to Springer Nature Limited","Psychology, Human behaviour",NA,NA,NA
